id,table,category_column,mcide,label,versions,version_tokens,status,ontology,concept_id,concept_code,ontology_level,mapping_status,notes
mor312,medication_orders,med_group,fluids_electrolytes,Fluids Electrolytes,3.0,,active,,,,,UNMAPPED,
mor313,medication_orders,med_group,gastrointestinal,Gastrointestinal,3.0,,active,,,,,UNMAPPED,
mor314,medication_orders,med_group,inhaled,Inhaled,3.0,,active,,,,,UNMAPPED,
mor315,medication_orders,med_group,other,Other,3.0,,active,,,,,UNMAPPED,
mor316,medication_orders,med_group,others,Others,3.0,,active,,,,,UNMAPPED,
mor317,medication_orders,med_group,paralytics,Paralytics,3.0,,active,,,,,UNMAPPED,
mor318,medication_orders,med_group,pulmonary_vasodilators_inhaled,Pulmonary Vasodilators Inhaled,3.0,,active,,,,,UNMAPPED,
mor319,medication_orders,med_group,pulmonary_vasodilators_iv,Pulmonary Vasodilators Iv,3.0,,active,,,,,UNMAPPED,
mor320,medication_orders,med_group,sedation,Sedation,3.0,,active,,,,,UNMAPPED,
mor321,medication_orders,med_group,steroid,Steroid,3.0,,active,,,,,UNMAPPED,
mor322,medication_orders,med_group,vasoactives,Vasoactives,3.0,,active,,,,,UNMAPPED,
mor323,medication_orders,med_group,vasopressor,Vasopressor,3.0,,active,,,,,UNMAPPED,
